id,K.1,K.2,K.3,K.4,K.5,K.6,K.7,K.8,K.9,K.10,K.11,K.12,K.13,K.14,K.15,K.16,K.17,K.18,K.19,K.20,c.1,c.2,c.3,c.4,c.5,c.6,c.7,c.8,c.9,c.10,c.11,c.12,c.13,c.14,c.15,c.16,c.17,c.18,c.19,c.20,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,lambda.11,lambda.12,lambda.13,lambda.14,lambda.15,lambda.16,lambda.17,lambda.18,lambda.19,lambda.20,size.Min.,size.1st.Qu.,size.Median,size.Mean,size.3rd.Qu.,size.Max.,final.event.time.Min.,final.event.time.1st.Qu.,final.event.time.Median,final.event.time.Mean,final.event.time.3rd.Qu.,final.event.time.Max.,event.time.interval.Min.,event.time.interval.1st.Qu.,event.time.interval.Median,event.time.interval.Mean,event.time.interval.3rd.Qu.,event.time.interval.Max.,user.magnitude.Min.,user.magnitude.1st.Qu.,user.magnitude.Median,user.magnitude.Mean,user.magnitude.3rd.Qu.,user.magnitude.Max.,number.of.cascades
10115,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0,0,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0.3333333333333333,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.3333333333333333,0,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,0,23,46.5,116,97.66666666666667,145.75,152,97.95193287037037,105.65303240740741,204.33421296296297,239.82319058641977,346.98667824074073,465.02197916666665,0,2.777777777775575e-4,0.002083333333333437,2.4809295577905495,0.02247395833333333,269.54247685185186,1,1,1,1,1,1,6
10153,0.05128205128205128,0.041025641025641026,0.06666666666666667,0.035897435897435895,0.05641025641025641,0.06666666666666667,0.05128205128205128,0.035897435897435895,0.07692307692307693,0.035897435897435895,0.05641025641025641,0.05641025641025641,0.07692307692307693,0.06153846153846154,0.02564102564102564,0.035897435897435895,0.05128205128205128,0.05641025641025641,0.03076923076923077,0.03076923076923077,0.041025641025641026,0.05641025641025641,0.041025641025641026,0.010256410256410256,0.035897435897435895,0.020512820512820513,0.03076923076923077,0.041025641025641026,0.06153846153846154,0.06153846153846154,0.07692307692307693,0.07179487179487179,0.05641025641025641,0.08717948717948718,0.08205128205128205,0.041025641025641026,0.05128205128205128,0.05641025641025641,0.046153846153846156,0.03076923076923077,0.041025641025641026,0.05641025641025641,0.02564102564102564,0.03076923076923077,0.05128205128205128,0.05641025641025641,0.035897435897435895,0.035897435897435895,0.041025641025641026,0.06153846153846154,0.07179487179487179,0.05641025641025641,0.07692307692307693,0.06666666666666667,0.05128205128205128,0.046153846153846156,0.06153846153846154,0.046153846153846156,0.06153846153846154,0.02564102564102564,0.06153846153846154,0.07692307692307693,0.05641025641025641,0.041025641025641026,0.07692307692307693,0.05641025641025641,0.06666666666666667,0.05128205128205128,0.046153846153846156,0.046153846153846156,0.05641025641025641,0.05128205128205128,0.02564102564102564,0.05641025641025641,0.035897435897435895,0.035897435897435895,0.046153846153846156,0.041025641025641026,0.05128205128205128,0.020512820512820513,20,42.5,93,387.8974358974359,347,3992,0.1366550925925926,210.47544560185185,528.6998032407407,525.179215574549,762.2496759259259,1330.7946412037038,0,2.08333333318933e-4,0.0010763888889187,1.3574119827296318,0.012905092592518486,702.9546643518518,1,1,1,1,1,1,195
10237,0.04878048780487805,0.04390243902439024,0.06341463414634146,0.05365853658536585,0.02926829268292683,0.03414634146341464,0.02926829268292683,0.05365853658536585,0.03902439024390244,0.05365853658536585,0.06341463414634146,0.05365853658536585,0.03902439024390244,0.01951219512195122,0.04878048780487805,0.05853658536585366,0.06341463414634146,0.04390243902439024,0.0975609756097561,0.06341463414634146,0.06341463414634146,0.06341463414634146,0.05365853658536585,0.06829268292682927,0.05365853658536585,0.04390243902439024,0.024390243902439025,0.024390243902439025,0.04390243902439024,0.03902439024390244,0.03414634146341464,0.04390243902439024,0.04878048780487805,0.03902439024390244,0.05365853658536585,0.08292682926829269,0.04390243902439024,0.03414634146341464,0.06341463414634146,0.07804878048780488,0.07804878048780488,0.05853658536585366,0.07804878048780488,0.06829268292682927,0.03902439024390244,0.04390243902439024,0.06341463414634146,0.03414634146341464,0.02926829268292683,0.024390243902439025,0.03414634146341464,0.03902439024390244,0.06341463414634146,0.024390243902439025,0.03902439024390244,0.06341463414634146,0.04390243902439024,0.06829268292682927,0.05365853658536585,0.05365853658536585,0.05365853658536585,0.06829268292682927,0.05853658536585366,0.05365853658536585,0.05365853658536585,0.06341463414634146,0.04390243902439024,0.04878048780487805,0.04390243902439024,0.05365853658536585,0.03902439024390244,0.03902439024390244,0.05853658536585366,0.04878048780487805,0.05365853658536585,0.04390243902439024,0.05365853658536585,0.02926829268292683,0.03902439024390244,0.05365853658536585,20,40,92,270.8829268292683,230,3304,0.011851851851851851,80.57320601851852,359.1211574074074,486.7670683717254,865.3828819444444,1330.649837962963,0,1.736111111227956e-4,0.0010532407407026767,1.8036230527456116,0.017575231481487208,820.242511574074,1,1,1,1,1,1,205
10469,0.021897810218978103,0.058394160583941604,0.014598540145985401,0.072992700729927,0.058394160583941604,0.058394160583941604,0.072992700729927,0.051094890510948905,0.043795620437956206,0.08029197080291971,0.021897810218978103,0.043795620437956206,0.0364963503649635,0.072992700729927,0.072992700729927,0.043795620437956206,0.021897810218978103,0.058394160583941604,0.029197080291970802,0.06569343065693431,0.051094890510948905,0.029197080291970802,0.058394160583941604,0.058394160583941604,0.06569343065693431,0.072992700729927,0.0948905109489051,0.11678832116788321,0.058394160583941604,0.051094890510948905,0.0364963503649635,0.0364963503649635,0.051094890510948905,0.014598540145985401,0.014598540145985401,0.029197080291970802,0.051094890510948905,0.0364963503649635,0.029197080291970802,0.043795620437956206,0.021897810218978103,0.0364963503649635,0.058394160583941604,0.051094890510948905,0.058394160583941604,0.043795620437956206,0.051094890510948905,0.08029197080291971,0.0948905109489051,0.072992700729927,0.051094890510948905,0.051094890510948905,0.014598540145985401,0.058394160583941604,0.06569343065693431,0.043795620437956206,0.043795620437956206,0.043795620437956206,0.021897810218978103,0.0364963503649635,0.0364963503649635,0.0072992700729927005,0.043795620437956206,0.072992700729927,0.029197080291970802,0.0364963503649635,0.043795620437956206,0.06569343065693431,0.08029197080291971,0.051094890510948905,0.06569343065693431,0.06569343065693431,0.058394160583941604,0.029197080291970802,0.058394160583941604,0.051094890510948905,0.051094890510948905,0.06569343065693431,0.043795620437956206,0.043795620437956206,20,39,93,328.6788321167883,257,3758,0.06299768518518518,104.37008101851852,273.6714351851852,294.9621176331441,431.3632523148148,1085.3130555555556,0,1.041666666594665e-4,3.5879629629675946e-4,0.900156155122087,0.006090856481478113,498.6326041666666,1,1,1,1,1,1,137
10547,0.11538461538461539,0.09615384615384616,0.038461538461538464,0.019230769230769232,0.09615384615384616,0.038461538461538464,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.019230769230769232,0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.09615384615384616,0.057692307692307696,0.11538461538461539,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.1346153846153846,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.09615384615384616,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.07692307692307693,0,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.057692307692307696,0.17307692307692307,0,0,0,0,0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.1346153846153846,0.038461538461538464,0.1346153846153846,0.11538461538461539,0.17307692307692307,21,38.75,80,369.4230769230769,346.5,3955,0.011631944444444445,42.59728298611111,57.12771990740741,130.33886529558404,92.34252893518519,1234.5863773148149,0,1.3888888889113105e-4,6.828703703705141e-4,0.3537749762694629,0.010115740740744172,308.75527777777774,1,1,1,1,1,1,52
